tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"Bán  Nhà riêng tạiHoà Bình4, Phố Minh Khai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","8,60 tỷ","Hoà Bình4, Phố Minh Khai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",30 m²,3,3,5,Sổ đỏ / Sổ hồng,01/03/202618:08
"Bán  Nhà riêng tạiGiáp Hải, Xã Đông Dư, Huyện Gia Lâm, Hà Nội",11 tỷ,"Giáp Hải, Xã Đông Dư, Huyện Gia Lâm, Hà Nội",123 m²,4,3,3,Sổ đỏ / Sổ hồng,02/03/202606:00
"Bán  Nhà riêng tạiHàng Bông, Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",26 tỷ,"Hàng Bông, Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",36 m²,4,4,8,Sổ đỏ / Sổ hồng,01/03/202619:20
"Bán  Nhà riêng tạitân mai, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",25 tỷ,"tân mai, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",100 m²,8,10,8,Sổ đỏ / Sổ hồng,01/03/202618:57
"Bán  Nhà riêng tạiĐỊNH CÔNG, Phường Định Công, Quận Hoàng Mai, Hà Nội","9,80 tỷ","ĐỊNH CÔNG, Phường Định Công, Quận Hoàng Mai, Hà Nội",35 m²,3,5,7,Sổ đỏ / Sổ hồng,01/03/202618:02
"Bán  Nhà biệt thự, liền kề tạiĐa Tốn, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",Thỏa thuận,"Đa Tốn, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",190 m²,5,3,6,Sổ đỏ / Sổ hồng,02/03/202606:00
"Bán  Nhà riêng tạiKHƯƠNG ĐÌNH, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",17 tỷ,"KHƯƠNG ĐÌNH, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",60 m²,4,6,7,Sổ đỏ / Sổ hồng,01/03/202621:33
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","17,85 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,6,,01/03/202610:03
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","21,50 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,7,,01/03/202611:04
"Bán  Nhà riêng tạinguyễn trãi, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội","31,50 tỷ","nguyễn trãi, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",57 m²,8,10,9,Sổ đỏ / Sổ hồng,01/03/202613:22
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","24,50 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",120 m²,,,7,,01/03/202611:08
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",1.269 m²,,,,,01/03/202611:07
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","58,79 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",228 m²,,,8,,01/03/202611:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","23,15 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,7,,01/03/202611:04
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",88 m²,,,,,01/03/202611:08
"Bán  Nhà riêng tạiKHUẤT DUY TIẾN, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",18 tỷ,"KHUẤT DUY TIẾN, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",55 m²,3,3,3,Sổ đỏ / Sổ hồng,01/03/202611:18
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","20,27 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",104 m²,,,4,,01/03/202611:07
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","31,81 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội","152,9 m²",,,7,,01/03/202610:03
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",120 m²,,,8,,01/03/202611:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","29,33 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",120 m²,,,7,,01/03/202611:01
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","20,53 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,8,,01/03/202610:03
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","29,90 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",120 m²,,,7,,01/03/202611:05
"Bán  Nhà phố thương mại tạiXã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,,,01/03/202610:03
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",88 m²,,,4,,01/03/202610:03
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","20,27 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",104 m²,,,4,,01/03/202610:03
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","32,95 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",120 m²,,,,,01/03/202610:03
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,,,01/03/202610:03
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Đan Phượng, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Đan Phượng, Huyện Đan Phượng, Hà Nội",266 m²,,,,,01/03/202610:02
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","19,13 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",88 m²,,,6,,01/03/202610:02
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","20,58 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,4,,01/03/202610:02
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","21,43 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",104 m²,,,4,,01/03/202610:03
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Liên Trung, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Liên Trung, Huyện Đan Phượng, Hà Nội",120 m²,,,,,01/03/202610:03
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","18,23 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,6,,01/03/202610:02
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","20,27 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",104 m²,,,4,,01/03/202610:03
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","23,58 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội","105,7 m²",,,7,,01/03/202610:02
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Riverside tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","58,29 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",228 m²,,,,,01/03/202610:02
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",120 m²,,,,,01/03/202610:02
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",136 m²,,,4,,01/03/202610:01
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",104 m²,,,5,,01/03/202610:01
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","21,60 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,6,,01/03/202610:01
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","20,31 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,4,,01/03/202610:02
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,,,01/03/202610:01
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội","138,6 m²",,,,,01/03/202610:02
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",1.679 m²,,,,,01/03/202610:01
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","28,27 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",120 m²,,,4,,01/03/202610:01
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",120 m²,,,4,,01/03/202610:02
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",142 m²,,,,,01/03/202610:01
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","21,52 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,,,01/03/202610:02
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","60,42 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",228 m²,,,11,,01/03/202610:01
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","43,57 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",228 m²,,,,,01/03/202610:02
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",26 tỷ,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",120 m²,,,,,01/03/202610:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","47,50 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",228 m²,,,6,,01/03/202610:01
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","29,99 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",120 m²,,,4,,01/03/202610:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","25,06 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",120 m²,,,7,,01/03/202610:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","30,98 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",120 m²,,,8,,01/03/202610:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",228 m²,,,6,,01/03/202610:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",120 m²,,,7,,01/03/202610:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",228 m²,,,6,,01/03/202610:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","35,63 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",120 m²,,,4,,01/03/202610:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,,,01/03/202610:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","105,61 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội","341,5 m²",,,11,,01/03/202610:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","29,01 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",104 m²,,,8,,01/03/202610:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","27,40 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",129 m²,,,4,,01/03/202610:01
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","20,77 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,5,,01/03/202610:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",998 m²,,,,,01/03/202600:01
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","21,32 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",90 m²,,,4,,01/03/202609:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",121 m²,,,4,,01/03/202600:00
"Bán  Nhà riêng tạiPhường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",20 tỷ,"Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",55 m²,,,5,Sổ đỏ / Sổ hồng,01/03/202608:04
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",104 m²,,,4,,01/03/202609:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","24,10 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",110 m²,,,4,,01/03/202609:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","18,50 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",104 m²,,,6,Hợp đồng mua bán,01/03/202600:01
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","29,29 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",131 m²,,,4,,01/03/202600:01
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",119 m²,,,,,01/03/202600:01
"Bán  Nhà riêng tạiKhương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội","8,10 tỷ","Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",30 m²,3,3,6,Sổ đỏ / Sổ hồng,01/03/202600:46
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,4,,01/03/202600:01
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,,,01/03/202610:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",1.284 m²,,,4,,01/03/202600:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,4,,01/03/202600:01
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","45,70 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",228 m²,,,,,01/03/202600:01
"Bán  Nhà riêng tạiBạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","11,50 tỷ","Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",30 m²,3,4,6,Sổ đỏ / Sổ hồng,28/02/202614:31
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",104 m²,,,,,01/03/202600:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","21,06 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",104 m²,,,4,,01/03/202600:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder Park tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","40,17 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",144 m²,,,,,01/03/202600:00
"Bán  Nhà riêng tạiLò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội","12,26 tỷ","Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội",40 m²,6,7,5,Sổ đỏ / Sổ hồng,28/02/202614:21
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","20,46 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,4,,01/03/202600:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","20,60 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,4,,01/03/202600:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",120 m²,,,4,,01/03/202600:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội",228 m²,,,4,,01/03/202600:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","31,61 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",120 m²,,,4,,01/03/202600:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội",Thỏa thuận,"Xã Tân Hội, Huyện Đan Phượng, Hà Nội","120,8 m²",,,,,01/03/202600:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","32,36 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",120 m²,,,4,,01/03/202600:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Tân Hội, Huyện Đan Phượng, Hà Nội","18,09 tỷ","Xã Tân Hội, Huyện Đan Phượng, Hà Nội",96 m²,,,6,,01/03/202600:00
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Wonder City tại Xã Đan Phượng, Huyện Đan Phượng, Hà Nội","31,61 tỷ","Xã Đan Phượng, Huyện Đan Phượng, Hà Nội",120 m²,,,4,,01/03/202600:00
"Bán  Nhà biệt thự, liền kề tạiPHÙNG KHOANG, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội","32,80 tỷ","PHÙNG KHOANG, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",130 m²,4,4,9,Sổ đỏ / Sổ hồng,28/02/202610:00
"Bán  Nhà riêng tạiPhường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","7,50 tỷ","Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",38 m²,,,5,Sổ đỏ / Sổ hồng,28/02/202608:33
"Bán  Nhà riêng tạiBÙI XƯƠNG TRẠCH, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","13,80 tỷ","BÙI XƯƠNG TRẠCH, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",60 m²,9,9,7,Sổ đỏ / Sổ hồng,28/02/202613:54
"Bán  Nhà riêng tạiLáng, Phường Láng Thượng, Quận Đống Đa, Hà Nội","8,30 tỷ","Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",33 m²,3,,7,Sổ đỏ / Sổ hồng,28/02/202609:00
"Bán  Nhà riêng tạiHàng Chuối, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội","32,50 tỷ","Hàng Chuối, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",80 m²,6,4,8,Sổ đỏ / Sổ hồng,28/02/202614:18
