tieu_de,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang,source_site,dien_tich_log,quan,thanh_pho,gia,gia_log
Bán nhà đường Lê Văn Sỹ - Quận 3 đường thông 2 Ôto gần đại học Sư Phạm. 3tỷ290 sẵn cho thuê 22tr/th,"Đường Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh",71.0,4,5,4,Đã có sổ,2026-03-26,batdongsan,4.276666119016055,Quận 3,TP.HCM,3.29,1.4562867329399256
"Bán nhà riêng tại số 37/25, Trịnh Đình Trọng, phường Hòa Bình giá chào 5,6 tỷ, 45,5 m2 giá siêu hời","Số 37/25 , Đường Trịnh Đình Trọng, Phường 5, Quận 11, Hồ Chí Minh",45.5,2,2,1,Đã có sổ,2026-03-30,batdongsan,3.8394523125933104,Quận 11,TP.HCM,5.6,1.8870696490323797
"Bán Nhà riêng tạibạch mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","bạch mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",56.0,7,5,6,Đã có sổ,2025-11-27,thuviennhadat,4.04305126783455,Quận Hai Bà Trưng,Hà Nội,15.5,2.803360380906535
"Kèo thơm quận 1, Phó Đức Chính sát Bến Thành chỉ 13.5 tỷ","Phố Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, Hồ Chí Minh",66.69,2,2,1,Đã có sổ,2026-03-25,batdongsan,4.214938458520516,Quận 1,TP.HCM,13.5,2.6741486494265287
"Bán nhà mới 5 tầng, cách 10m ra mặt tiền Đoàn Văn Bơ ra Hoàng Diệu, gần trường ĐH Nguyễn Tất Thành","Đường Đoàn Văn Bơ, Phường 9, Quận 4, Hồ Chí Minh",24.0,3,3,5,Đã có sổ,2026-03-26,batdongsan,3.2188758248682006,Quận 4,TP.HCM,6.15,1.9671123567059163
"Bán Nhà riêng tạiCạnh PCC1 , ĐH Đại Nam, Phường Phú Lương, Quận Hà Đông, Hà Nội","Cạnh PCC1 , ĐH Đại Nam, Phường Phú Lương, Quận Hà Đông, Hà Nội",41.0,6,4,5,Đã có sổ,2025-05-28,thuviennhadat,3.7376696182833684,Quận Hà Đông,Hà Nội,5.7,1.9021075263969205
"Bán CHDV 14P - Giá rẻ - P. Nguyễn Thái Bình, Q.1 - DT: 3.6 x 24 - 5 tầng - 17,8 tỷ - HĐT: 55tr/Th","Đường Nguyễn Công Trứ, Phường Nguyễn Thái Bình, Quận 1, Hồ Chí Minh",83.0,14,14,5,Đã có sổ,2026-03-27,batdongsan,4.430816798843313,Quận 1,TP.HCM,17.8,2.9338568698359038
"Bán Nhà mặt phố tạiHoàng Cầu, Phường Cát Linh, Quận Đống Đa, Hà Nội","Hoàng Cầu, Phường Cát Linh, Quận Đống Đa, Hà Nội",60.0,4,5,6,Đã có sổ,2026-01-02,thuviennhadat,4.110873864173311,Quận Đống Đa,Hà Nội,26.0,3.295836866004329
"Bán Nhà riêng tạiThịnh Hào, Phường Cát Linh, Quận Đống Đa, Hà Nội","Thịnh Hào, Phường Cát Linh, Quận Đống Đa, Hà Nội",38.0,3,5,6,Đã có sổ,2026-03-23,thuviennhadat,3.6635616461296463,Quận Đống Đa,Hà Nội,16.3,2.8507065015037334
"Bán Nhà riêng tạiPhú Thượng, Phường Phú Thượng, Quận Tây Hồ, Hà Nội","Phú Thượng, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",48.0,4,4,7,Đã có sổ,2026-06-01,thuviennhadat,3.8918202981106265,Quận Tây Hồ,Hà Nội,12.74,2.620311286794203
"Nhà bán 4 tầng đẹp 2,75x9 - 5PN, 3WC - Full nội thất hẻm thông 4m, ô tô đậu 30m Trần B Trọng P1Q5","Đường Trần Bình Trọng, Phường 1, Quận 5, Hồ Chí Minh",21.0,5,3,4,Đã có sổ,2026-03-23,batdongsan,3.091042453358316,Quận 5,TP.HCM,5.78,1.9139771019523042
Bán CHDV - 5 tầng - DT 95M - 10 PN - 8 phòng full nội thất có gác - Lê Văn Thịnh - quận 2,"Đường số, Đường Lê Văn Thịnh, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",95.0,10,4,5,Đã có sổ,2026-03-20,batdongsan,4.564348191467836,Quận 2,TP.HCM,11.5,2.5257286443082556
"ĐỊNH CƯ - BÁN GẤP TOÀ NHÀ 7 TẦNG CÓ HẦM, GARA Ô TÔ TRUNG TÂM QUẬN 10 - KINH DOANH 666 ĐƯỜNG 3/2","Đường 3/2, Phường 14, Quận 10, Hồ Chí Minh",85.0,8,7,7,Đã có sổ,2026-03-20,batdongsan,4.454347296253507,Quận 10,TP.HCM,28.68,3.39047341829918
"Nhà C3, 1/ sẹc - Trần Bình Trọng - 11x18m (163/202m2) - 16tỷ","Đường Trần Bình Trọng, Phường 2, Quận 5, Hồ Chí Minh",163.0,5,3,2,Đã có sổ,2026-03-16,batdongsan,5.099866427824199,Quận 5,TP.HCM,16.0,2.833213344056216
"Nhà lô gốc,nắng sáng căn nhà,khu an ninh,yên tĩnh,hàng xón thân thiện vui vẽ,khu dân trí","1247, Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",50.0,4,3,3,Đã có sổ,2026-03-28,batdongsan,3.9318256327243257,Quận 7,TP.HCM,6.0,1.9459101490553132
"Siêu CHDV mới đẹp Full nội thất, Tháng máy - 104m2 - Dòng tiền 1,7 tỷ/năm giá chỉ nhỉnh 25 tỷ.","Đường Ngô Quyền, Phường 5, Quận 10, Hồ Chí Minh",104.0,11,11,4,Đã có sổ,2026-03-25,batdongsan,4.653960350157523,Quận 10,TP.HCM,25.0,3.258096538021482
"Chuyển công tác bán nhà Tân Hóa, 4 x 12, 4 tầng BTCT 4 PN 4WC, oto đậu sát vách, 5p ra chợ Phú Lâm","Đường Tân Hóa, Phường 14, Quận 6, Hồ Chí Minh",48.0,4,4,4,Đã có sổ,2026-03-18,batdongsan,3.8918202981106265,Quận 6,TP.HCM,5.3,1.840549633397487
"Bán Nhà riêng tạiNguyễn Văn Huyên, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội","Nguyễn Văn Huyên, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",55.0,4,4,7,Giấy tờ không xác định,2025-04-10,thuviennhadat,4.02535169073515,Quận Cầu Giấy,Hà Nội,21.5,3.1135153092103742
Nhà Quận 3 - Lê Văn Sỹ - hẻm 3m - Diện tích: 4m x 9m - 36 m2 - đất thổ cư vuông vức - chỉ hơn 8 ty,"Đường Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh",36.0,4,3,4,Đã có sổ,2026-03-29,batdongsan,3.6109179126442243,Quận 3,TP.HCM,8.4,2.2407096892759584
"Bán NR 3PN, 3WC tại 131, p 12, Q6, giá siêu hời 9,2 tỷ, 70m2","131, Phường 12, Quận 6, Hồ Chí Minh",70.0,3,3,3,Đã có sổ,2026-03-26,batdongsan,4.2626798770413155,Quận 6,TP.HCM,9.2,2.322387720290225
"Bán nhà 7x9m, 1lững 3 lầu Tân chánh hiệp 10 sát bên Mầm non Sơn ca 5, gần Bệnh viện Q12","Đường Tân Chánh Hiệp 17, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",50.0,5,5,4,Đã có sổ,2026-03-30,batdongsan,3.9318256327243257,Quận 12,TP.HCM,6.29,1.986503546020567
"Bán Nhà riêng tạiNgõ 6 Miêu nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","Ngõ 6 Miêu nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",31.0,4,5,6,Đã có sổ,2025-03-04,thuviennhadat,3.4657359027997265,Quận Nam Từ Liêm,Hà Nội,6.68,2.038619547159581
"Siêu phẩm giữ tiền Phú Nhuận 4 tầng, 5PN dòng tiền 40tr/tháng 8.6 tỷ","Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, Hồ Chí Minh",45.4,5,4,4,Đã có sổ,2026-03-30,batdongsan,3.8372994592322094,Quận Phú Nhuận,TP.HCM,8.6,2.2617630984737906
Bán nhà Tân Chánh Hiệp 3- Quận 12- 5x13m- hẻm 6m- 4ty500tr-ngay chợ 0307-gần KDC Hiệp Thành,"Đường Tân Chánh Hiệp 3, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",60.0,1,1,1,Đã có sổ,2026-03-28,batdongsan,4.110873864173311,Quận 12,TP.HCM,4.5,1.7047480922384253
"Hẻm 6m, 1 sẹc Nguyễn Văn Lượng, Gò Vấp, 4.2x15, 3 tầng, chỉ 8.5 tỷ","Đường Nguyễn Văn Lượng, Phường 17, Quận Gò Vấp, Hồ Chí Minh",61.0,3,4,3,Đã có sổ,2026-03-31,batdongsan,4.127134385045092,Quận Gò Vấp,TP.HCM,8.5,2.2512917986064953
"Bán Nhà riêng tạiPhường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",66.0,4,5,7,Đã có sổ,2025-05-12,thuviennhadat,4.204692619390966,Quận Đống Đa,Hà Nội,30.0,3.4339872044851463
"CHÍNH CHỦ BÁN CĂN NHÀ TÂM HUYẾT, GIÁ CHỈ HƠN 8TY. HẺM 6M XE HƠI ĐẬU CỬA","Đường Huỳnh Văn Bánh, Phường 13, Quận Phú Nhuận, Hồ Chí Minh",35.0,3,3,4,Đã có sổ,2026-03-28,batdongsan,3.58351893845611,Quận Phú Nhuận,TP.HCM,8.88,2.2905125117597764
"Bán nhà 5 tầng, HXH Cao Thắng, Phường Bàn Cờ (Quận 3), diện tích sàn 138m2, nhỉnh 8 tỷ","Đường Cao Thắng, Phường 3, Quận 3, Hồ Chí Minh",35.0,3,4,5,Đã có sổ,2026-03-21,batdongsan,3.58351893845611,Quận 3,TP.HCM,8.9,2.2925347571405443
Nhà 1 trệt 1 lầu Quận 8 - 2 PN - Sổ hồng riêng - hẻm rộng 4m - Lưu Hữu Phước - chỉ 2.3 tỷ,"Đường Lưu Hữu Phước, Phường 16, Quận 8, Hồ Chí Minh",25.0,2,1,2,Đã có sổ,2026-03-28,batdongsan,3.258096538021482,Quận 8,TP.HCM,2.3,1.1939224684724346
BÁN NHANH NHÀ HXH QUẬN 1 - THÔNG TRẦN HƯNG ĐẠO & VÕ VĂN KIỆT - CHỈ 8.4 TỶ,"Đường Võ Văn Kiệt, Phường Cầu Kho, Quận 1, Hồ Chí Minh",26.0,3,3,4,Đã có sổ,2026-03-20,batdongsan,3.295836866004329,Quận 1,TP.HCM,8.4,2.2407096892759584
"Bán Nhà riêng tạiĐường Tỉnh Lộ 422, Xã Vân Canh, Huyện Hoài Đức, Hà Nội","Đường Tỉnh Lộ 422, Xã Vân Canh, Huyện Hoài Đức, Hà Nội",44.5,4,5,5,Đã có sổ,2025-06-12,thuviennhadat,3.817712325956905,Huyện Hoài Đức,Hà Nội,7.35,2.122261538862764
"Bán nhà Kinh Dương Vương ( 4 x 16 ) hẻm 8m gần mặt tiền, 3 tầng đúc kiên cố chỉ hơn 8 tỷ.","Đường Kinh Dương Vương, Phường 12, Quận 6, Hồ Chí Minh",64.0,4,4,3,Đã có sổ,2026-03-17,batdongsan,4.174387269895637,Quận 6,TP.HCM,8.4,2.2407096892759584
"Bán nhà riêng tại hẻm 418Trường Sa, 6,5 tỷ, 37,7m2","Đường Trường Sa, Phường 2, Quận Phú Nhuận, Hồ Chí Minh",37.7,2,2,3,Đã có sổ,2026-03-27,batdongsan,3.655839600035736,Quận Phú Nhuận,TP.HCM,6.5,2.0149030205422647
"Bán Nhà riêng tạiXã Ngọc Hồi, Huyện Thanh Trì, Hà Nội","Xã Ngọc Hồi, Huyện Thanh Trì, Hà Nội",60.0,3,3,6,Đã có sổ,2025-04-10,thuviennhadat,4.110873864173311,Huyện Thanh Trì,Hà Nội,8.3,2.2300144001592104
"Bán Nhà riêng tạiAn Dương, Phường Yên Phụ, Quận Tây Hồ, Hà Nội","An Dương, Phường Yên Phụ, Quận Tây Hồ, Hà Nội",47.0,3,3,7,Đã có sổ,2025-04-10,thuviennhadat,3.871201010907891,Quận Tây Hồ,Hà Nội,11.8,2.5494451709255714
Bán khu trọ khoán 15tr/tháng - 97m2(ngang 5m) - 8 phòng chỉ 7.19 tỷ,"Đường Số 160, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",97.0,8,8,2,Đã có sổ,2026-03-18,batdongsan,4.584967478670572,Quận 9,TP.HCM,7.19,2.1029138978649784
Nhà Bán . Lưu Hữu Phước. P15 Q8 DT 4x10 .1 lầu 2 phòng ngủ.2 wc hẻm trước nhà 2m Sổ hồng riêng,"Đường Lưu Hữu Phước, Phường 15, Quận 8, Hồ Chí Minh",38.9,2,2,2,Đã có sổ,2026-03-25,batdongsan,3.686376323895818,Quận 8,TP.HCM,3.5,1.5040773967762742
"NHÀ 4 TẦNG, CÓ BAN CÔNG - GẦN NHÀ THỜ ĐỒNG TIẾN, TT HÒA HẢO. BỆNH VIỆN NHI ĐỒNG 1 - QUẬN 10.","Đường Vĩnh Viễn, Phường 4, Quận 10, Hồ Chí Minh",18.0,3,3,4,Đã có sổ,2026-03-23,batdongsan,2.9444389791664403,Quận 10,TP.HCM,3.68,1.5432981099295553
"[NGANG 4,6 m ] Nhà phố Vũ Tủng - gần chợ Bà Chiểu - nhà mới 4 tầng dọn vào ở ngay - nhỉnh 5 tỷ","Đường Vũ Tùng, Phường 2, Quận Bình Thạnh, Hồ Chí Minh",38.0,4,3,4,Đã có sổ,2026-03-26,batdongsan,3.6635616461296463,Quận Bình Thạnh,TP.HCM,5.6,1.8870696490323797
"Bán Nhà riêng tạiĐường Nguyễn Ngọc Nại, Phường Khương Mai, Quận Thanh Xuân, Hà Nội","Đường Nguyễn Ngọc Nại, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",62.0,4,3,4,Đã có sổ,2026-03-20,thuviennhadat,4.143134726391533,Quận Thanh Xuân,Hà Nội,19.0,2.995732273553991
"Nhà 3 tầng đường Hải Thượng Lãn Ông ra Võ Văn Kiệt, Châu Văn Liêm, Quận 5","Đường Hải Thượng Lãn Ông, Phường 10, Quận 5, Hồ Chí Minh",43.0,3,3,3,Đã có sổ,2026-03-29,batdongsan,3.784189633918261,Quận 5,TP.HCM,8.5,2.2512917986064953
"Nhà 94m2 HXH 8m Lê Thúc Hoạch ngay trường THPT Trần Phú (DT 4.7x20m) 2 tầng, 2PN. Nhỉnh 10 tỷ TL","Đường Lê Thúc Hoạch, Phường Phú Thọ Hòa, Quận Tân Phú, Hồ Chí Minh",94.0,2,2,2,Đã có sổ,2026-03-20,batdongsan,4.553876891600541,Quận Tân Phú,TP.HCM,10.0,2.3978952727983707
"Bán Nhà riêng tạidi ai, Xã Di Trạch, Huyện Hoài Đức, Hà Nội","di ai, Xã Di Trạch, Huyện Hoài Đức, Hà Nội",35.0,6,4,5,Đã có sổ,2026-03-25,thuviennhadat,3.58351893845611,Huyện Hoài Đức,Hà Nội,6.6,2.028148247292285
"Bán Nhà riêng tạiĐường Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","Đường Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",33.0,3,3,6,Đã có sổ,2025-09-06,thuviennhadat,3.5263605246161616,Quận Thanh Xuân,Hà Nội,7.78,2.1724764076470255
Bán nhà HXH 61m2 3 tầng 3PN Dương Bá Trạc Quận 8 9.7 tỷ,"Đường Dương Bá Trạc, Phường 1, Quận 8, Hồ Chí Minh",61.0,3,3,3,Đã có sổ,2026-03-24,batdongsan,4.127134385045092,Quận 8,TP.HCM,9.7,2.3702437414678603
NHÀ CHÍNH CHỦ PHÚ ĐỊNH - HẺM XE HƠI 6M ĐỔ CỬA - 90M2 ( 6M X 15M ) - 3 TẦNG 5PN 3WC - NHỈNH 8 TỶ,"Đường Phú Định, Phường 16, Quận 8, Hồ Chí Minh",90.0,5,3,3,Đã có sổ,2026-03-21,batdongsan,4.51085950651685,Quận 8,TP.HCM,8.3,2.2300144001592104
"Bán Nhà riêng tạiXã Vân Canh, Huyện Hoài Đức, Hà Nội","Xã Vân Canh, Huyện Hoài Đức, Hà Nội",33.0,3,4,5,Giấy tờ không xác định,2026-01-22,thuviennhadat,3.5263605246161616,Huyện Hoài Đức,Hà Nội,5.2,1.824549292051046
Hiếm Góc 2 Mặt - 5 Tầng - hẻm 6M - đường Hương Lộ 2 thông Lê Văn Quới - 5.69 TỶ,"730, Đường Hương lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",40.0,3,4,5,Đã có sổ,2026-03-31,batdongsan,3.713572066704308,Quận Bình Tân,TP.HCM,5.69,1.900613874140137
"Bán Nhà biệt thự, liền kề tạiĐường Đội Nhân, Phường Cống Vị, Quận Ba Đình, Hà Nội","Đường Đội Nhân, Phường Cống Vị, Quận Ba Đình, Hà Nội",141.0,6,6,9,Đã có sổ,2026-09-02,thuviennhadat,4.955827057601261,Quận Ba Đình,Hà Nội,49.8,3.927896354584436
"Bán nhà 4.5x9m, 1 trệt 1 lửng 3 lầu, hẻm 3m Tân Bình, full nội thất, giá 6,1 tỷ, sổ riêng, ở ngay !","Đường Trần Thị Trọng, Phường 15, Quận Tân Bình, Hồ Chí Minh",36.4,9,5,5,Đã có sổ,2026-03-24,batdongsan,3.6216707044204863,Quận Tân Bình,TP.HCM,6.1,1.9600947840472698
"Bán nhà 3 tầng HXH gần CC La Astoria P Bình Trưng Tây Quận 2, 7,5 tỷ sổ hồng hoàn công đây đủ","Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",52.0,3,4,3,Giấy tờ không xác định,2026-03-20,batdongsan,3.970291913552122,Quận 2,TP.HCM,7.5,2.1400661634962708
"Bán Nhà riêng tạiVũ Lăng, Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội","Vũ Lăng, Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội",50.0,4,3,4,Đã có sổ,2025-06-03,thuviennhadat,3.9318256327243257,Huyện Thanh Trì,Hà Nội,4.6,1.7227665977411035
"Bán Nhà riêng tạiTÔ VĨNH DIỆN, Phường Khương Mai, Quận Thanh Xuân, Hà Nội","TÔ VĨNH DIỆN, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",85.0,12,8,8,Đã có sổ,2026-05-03,thuviennhadat,4.454347296253507,Quận Thanh Xuân,Hà Nội,29.0,3.4011973816621555
Bán Nhà mới đón tết vào ở ngay 1/ Tân Hoà Đông P14 Q6,"Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",36.9,4,3,3,Đã có sổ,2026-03-28,batdongsan,3.634951112088381,Quận 6,TP.HCM,6.29,1.986503546020567
"Nhà ngộp trung tâm Phú Nhuận đường Đặng Văn Ngữ 40m2, 1T2L, 2tỉ050. Sổ riêng, HĐT 12tr/th","Đường Đặng Văn Ngữ, Phường 13, Quận Phú Nhuận, Hồ Chí Minh",40.0,4,3,3,Đã có sổ,2026-03-27,batdongsan,3.713572066704308,Quận Phú Nhuận,TP.HCM,2.05,1.1151415906193203
"Sát Q1 chỉ 13 tỷ cho siêu phẩm hẻm nhựa 6m Lý Chính Thắng Quận 3 GPXD: 5 lầu DTCN:61M2 ngang 4,1m","Đường Lý Chính Thắng, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh",61.0,3,4,2,Đã có sổ,2026-03-29,batdongsan,4.127134385045092,Quận 3,TP.HCM,13.0,2.6390573296152584
Bán nhà 8m Tân Hương- Tân Phú - DT:4*15m - 5 tầng-6PN - Chỉ 8.x tỷ TL,"Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, Hồ Chí Minh",60.0,6,6,5,Đã có sổ,2026-03-31,batdongsan,4.110873864173311,Quận Tân Phú,TP.HCM,8.75,2.277267285009756
"Bán Nhà riêng tạiNghi Tàm, Phường Quảng An, Quận Tây Hồ, Hà Nội","Nghi Tàm, Phường Quảng An, Quận Tây Hồ, Hà Nội",31.0,4,5,6,Giấy tờ không xác định,2025-05-13,thuviennhadat,3.4657359027997265,Quận Tây Hồ,Hà Nội,6.9,2.066862759472976
"Siêu phẩm khu vực trung tâm Quận 8, vài bước chân ra tới chợ, DT 63m2 (dài 6, ngang 10m)","Đường Bông Sao, Phường 7, Quận 8, Hồ Chí Minh",63.0,5,5,4,Đã có sổ,2026-03-30,batdongsan,4.1588830833596715,Quận 8,TP.HCM,6.0,1.9459101490553132
"Bán nhà hẻm 730 Hương Lộ 2 thông sang 413 Lê Văn Quới, Bình Tân: 4mx15m đúc 1 lửng 3 lầu","Đường Hương lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",60.0,5,6,5,Đã có sổ,2026-03-30,batdongsan,4.110873864173311,Quận Bình Tân,TP.HCM,7.48,2.1377104498038118
BÁN NHÀ 2 TẦNG 670/18 ĐOÀN VĂN BƠ QUẬN 4,"Đường Đoàn Văn Bơ, Phường 15, Quận 4, Hồ Chí Minh",36.0,2,2,2,Đã có sổ,2026-03-19,batdongsan,3.6109179126442243,Quận 4,TP.HCM,4.6,1.7227665977411035
Nhà hẻm thông 7m Tô Hiệu 4x14m xây 2 tầng đúc giá chỉ 6.1 tỷ còn TL,"Đường Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, Hồ Chí Minh",56.0,2,2,2,Đã có sổ,2026-03-23,batdongsan,4.04305126783455,Quận Tân Phú,TP.HCM,6.1,1.9600947840472698
"Nhà Mới Đường số 11 gần kênh 26/3 (4m*15m Đúc 4,5 tấm- 7ty7 TL) hẻm thông cách Aeon Tân Phú chỉ 3p","Đường Số 11, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh",60.0,5,6,5,Đã có sổ,2026-03-21,batdongsan,4.110873864173311,Quận Bình Tân,TP.HCM,7.7,2.163323025660538
"Bán nhà riêng tại Quận 1, giá tốt chốt nhanh","Hẻm 54 , Đường Trần Quang Khải, Phường Tân Định, Quận 1, Hồ Chí Minh",16.0,1,1,1,Đã có sổ,2026-03-30,batdongsan,2.833213344056216,Quận 1,TP.HCM,2.75,1.3217558399823195
[Chính chủ] CHỈ 2.55 TỶ SỞ HỮU NGAY NHÀ 3 TẦNG HẺM XE HƠI NGAY TRUNG TÂM PHÚ NHUẬN,"Hẻm 100, Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, Hồ Chí Minh",10.0,2,2,3,Đã có sổ,2026-03-29,batdongsan,2.3978952727983707,Quận Phú Nhuận,TP.HCM,2.55,1.2669476034873244
"Hiếm"" nhỉnh 6 tỷ - 98m 2 - 5tầng - HXH (thông) đường Trường Chinh gần KCN Tân Bình.","Đường Trường Chinh, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",93.0,5,6,5,Đã có sổ,2026-03-29,batdongsan,4.543294782270004,Quận 12,TP.HCM,6.8,2.0541237336955462
"HXH 5m Tô Hiến Thành Q.10, xây 5 tầng BTCT, chỉ 8 tỷ x","179, Đường Tô Hiến Thành, Phường 13, Quận 10, Hồ Chí Minh",44.0,6,6,5,Đã có sổ,2026-03-18,batdongsan,3.8066624897703196,Quận 10,TP.HCM,9.0,2.302585092994046
"BÁN NHÀ HOÀNG DIỆU QUẬN 4, 180M2, 3TẦNG, NGANG TO 12.5M, SÁT QUẬN 1, 28TỶ HƠN","Đường Hoàng Diệu, Phường 12, Quận 4, Hồ Chí Minh",180.0,3,3,3,Đã có sổ,2026-03-23,batdongsan,5.198497031265826,Quận 4,TP.HCM,28.5,3.3843902633457743
"Bán Nhà mặt phố tạiPhường Khương Mai, Quận Thanh Xuân, Hà Nội","Phường Khương Mai, Quận Thanh Xuân, Hà Nội",62.0,6,4,7,Đã có sổ,2025-05-12,thuviennhadat,4.143134726391533,Quận Thanh Xuân,Hà Nội,20.0,3.044522437723423
"Nhà mới Cách Mạng Tháng 8, Quận 3, gần công viên Lê Thị Riêng - 3 tầng, full nội thất, vào ở ngay","Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh",18.6,2,3,3,Giấy tờ không xác định,2026-03-26,batdongsan,2.975529566236472,Quận 3,TP.HCM,4.85,1.766441661243765
"Bán nhà hẻm ô tô đậu trong nhà đường Man Thiện 76m2 ngang 4m giá 5,5 tỷ","Đường Man Thiện, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",76.0,2,1,1,Đã có sổ,2026-03-30,batdongsan,4.343805421853684,Quận 9,TP.HCM,5.5,1.8718021769015913
"CHÍNH CHỦ XÂY Ở KIÊN CỐ BTCT KẾ HXH NỘI THẤT CAO CẤP-NHÀ NỞ HẬU CHỮ L-3 TẦNG - GIÁ 6,9tỷ","Đường Khánh Hội, Phường 4, Quận 4, Hồ Chí Minh",43.0,3,3,3,Giấy tờ không xác định,2026-03-17,batdongsan,3.784189633918261,Quận 4,TP.HCM,6.9,2.066862759472976
"Hàng hiếm Lê Văn Duyệt - ngang 4.9m cực đẹp - 5 tầng mới tinh, full nội thất - HXH - Gần Q1","Đường Lê Văn Duyệt, Phường 3, Quận Bình Thạnh, Hồ Chí Minh",62.0,4,5,5,Đã có sổ,2026-03-29,batdongsan,4.143134726391533,Quận Bình Thạnh,TP.HCM,15.99,2.8326249356838407
Bán nhà ngang 6m - 73.7m2 - Lâm Văn Bền P. Tân Kiểng Quận 7 - 4PN - sổ hồng riêng - không quy hoạch,"Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",73.7,4,4,2,Đã có sổ,2026-03-30,batdongsan,4.3134800921387715,Quận 7,TP.HCM,5.6,1.8870696490323797
"Bán nhà vị trí đẹp cạnh Tên Lửa Aeon, ngay chợ Lê Đình Cẩn.","130, Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",36.0,2,2,2,Đã có sổ,2026-03-29,batdongsan,3.6109179126442243,Quận Bình Tân,TP.HCM,3.7,1.547562508716013
"Nhà 55m2, 3 tầng, đường 7m, hoàn công, Bình Trưng, gần UBND Bình Trưng, quận 2","Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",55.0,4,4,3,Đã có sổ,2026-03-23,batdongsan,4.02535169073515,Quận 2,TP.HCM,8.2,2.2192034840549946
"Nhà HXH Cống Quỳnh ngang 6m gần chung cư Landcaster Nguyễn Trãi, giá 15.8 tỷ TL","Đường Cống Quỳnh, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",48.3,4,5,3,Giấy tờ không xác định,2026-03-26,batdongsan,3.8979240810486444,Quận 1,TP.HCM,15.8,2.8213788864092133
