tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"Bán Nhà riêng tạiXã An Khánh, Huyện Hoài Đức, Hà Nội",5.6,"Xã An Khánh, Huyện Hoài Đức, Hà Nội",31,4,4,34,Sổ hồng,10/26/2025
"Bán Nhà riêng tạiĐường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",7.7,"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",51,4,4,5,Sổ hồng,10/27/2025
"Bán Nhà mặt phố tạiĐường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",29.9,"Đường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",90,1,1,7,Sổ hồng,10/27/2025
"Bán Nhà biệt thự, liền kề tạiXã An Khánh, Huyện Hoài Đức, Hà Nội",31.8,"Xã An Khánh, Huyện Hoài Đức, Hà Nội",120,5,5,10,Sổ hồng,10/26/2025
"Bán Nhà riêng tạiĐường Phố Vọng, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",10.8,"Đường Phố Vọng, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",63,3,1,7,Sổ hồng,10/26/2025
"Bán Nhà mặt phố tạiLò Đúc , Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",16,"Lò Đúc , Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",35,3,3,4,Sổ hồng,10/26/2025
"Bán Nhà riêng tạiKim Đồng, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",3.95,"Kim Đồng, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",30,3,2,4,Giấy tờ không xác định,10/27/2025
"Bán Nhà biệt thự, liền kề theo dự ánKhu đô thị Nam An Khánh tại Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Hà Nội",22.5,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Hà Nội",127,5,6,7,Sổ hồng,10/26/2025
"Bán Nhà riêng tại157.23 Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",9.6,"157.23 Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",39,6,6,6,Sổ hồng,10/26/2025
"Bán Nhà riêng tạiĐường Hà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",7.65,"Đường Hà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",35,4,4,5,Sổ hồng,10/25/2025
"Bán Nhà mặt phố tạiNgô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội",6.2,"Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội",43,4,4,5,Sổ hồng,10/25/2025
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Riverside tại Hoa Phượng, Việt Hưng, Long Biên, Hà Nội",95,"Hoa Phượng, Việt Hưng, Long Biên, Hà Nội",257,4,5,3,Sổ hồng,10/25/2025
"Bán Nhà riêng tạiĐường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",12.9,"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",60,6,5,5,Sổ hồng,10/26/2025
"Bán Nhà mặt phố tạiHàng Giấy , Phường Đồng Xuân, Quận Hoàn Kiếm, Hà Nội",99,"Hàng Giấy , Phường Đồng Xuân, Quận Hoàn Kiếm, Hà Nội",99,4,3,11,Sổ hồng,10/25/2025
"Bán Nhà riêng tạiĐường Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",5.75,"Đường Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",31,3,4,5,Sổ hồng,10/25/2025
"Bán Nhà mặt phố tạiphan phù tiên, Phường Cát Linh, Quận Đống Đa, Hà Nội",8,"phan phù tiên, Phường Cát Linh, Quận Đống Đa, Hà Nội",15,2,3,6,Giấy tờ không xác định,10/25/2025
"Bán Nhà riêng tạiPhùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",9,"Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",45,2,2,3,Sổ hồng,10/25/2025
"Bán Nhà biệt thự, liền kề tạiTôn đức Thắng, Hàng Bột, Đống Đa, Hà Nội",24,"Tôn đức Thắng, Hàng Bột, Đống Đa, Hà Nội",106,4,4,6,Giấy tờ không xác định,10/25/2025
"Bán Nhà riêng tạiĐường Di Trạch, Di Trạch, Hoà Đức, Hà Nội",4.6,"Đường Di Trạch, Di Trạch, Hoà Đức, Hà Nội",35,3,5,5,Sổ hồng,10/25/2025
"Bán Nhà riêng tạiVĩnh Hưng, Vĩnh Hưng, Hoàng Mai, Hà Nội",5.5,"Vĩnh Hưng, Vĩnh Hưng, Hoàng Mai, Hà Nội",55,6,4,5,Sổ hồng,10/25/2025
"Bán Nhà mặt phố tạiPhường Mai Dịch, Cầu Giấy, Hà Nội",7,"Phường Mai Dịch, Cầu Giấy, Hà Nội",50,4,2,5,Sổ hồng,10/25/2025
"Bán Nhà biệt thự, liền kề tạiĐường dọc bún1, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",16,"Đường dọc bún1, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",40,5,4,5,Sổ hồng,10/25/2025
"Bán Nhà riêng tạiHà Nội Hoài Đức Đường Di Trạch, Di Trạch",3.95,"Hà Nội Hoài Đức Đường Di Trạch, Di Trạch",33,3,4,5,Sổ hồng,10/25/2025
"Bán Nhà riêng tạiĐường Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",14.1,"Đường Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",50,5,4,7,Sổ hồng,10/25/2025
"Bán Nhà riêng tạiHà Nội Hoài Đức Đường Di Trạch, Di Trạch",4.6,"Hà Nội Hoài Đức Đường Di Trạch, Di Trạch",35,3,5,5,Sổ hồng,10/25/2025
"Bán Nhà riêng tạiTÂY SƠN, Phường Trung Liệt, Quận Đống Đa, Hà Nội",6.6,"TÂY SƠN, Phường Trung Liệt, Quận Đống Đa, Hà Nội",28,2,4,6,Sổ hồng,10/24/2025
"Bán Nhà riêng tạiHà Nội Hoài Đức Đường Di Trạch, Di Trạch",4.8,"Hà Nội Hoài Đức                             Đường Di Trạch, Di Trạch",33,3,4,5,Sổ hồng,10/25/2025
"Bán Nhà riêng tạiĐường Bát Khối, Phường Long Biên, Quận Long Biên, Hà Nội",16.8,"Đường Bát Khối, Phường Long Biên, Quận Long Biên, Hà Nội",95,9,5,7,Sổ hồng,10/25/2025
"Bán Nhà biệt thự, liền kề theo dự ánKĐT Tây Hồ Tây - Starlake Hà Nội tại Starlake Tây Hồ Tây, Xuân La, Tây Hồ, Hà Nội",102,"Starlake Tây Hồ Tây, Xuân La, Tây Hồ, Hà Nội",270,4,6,10,Sổ hồng,10/25/2025
"Bán Nhà riêng tạiHào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",6.5,"Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",28,2,3,5,Giấy tờ không xác định,10/24/2025
"Bán Nhà mặt phố theo dự ánKĐT Tây Hồ Tây - Starlake Hà Nội tại Nguyễn Văn Huyên Kéo Dài, Xuân La, Tây Hồ, Hà Nội",368,"Nguyễn Văn Huyên Kéo Dài, Xuân La, Tây Hồ, Hà Nội",478,5,5,5,Sổ hồng,10/25/2025
"Bán Nhà riêng tạiPhường Cự Khối, Quận Long Biên, Hà Nội",7.9,"Phường Cự Khối, Quận Long Biên, Hà Nội",52,4,4,6,Sổ hồng,10/24/2025
"Bán Nhà riêng tạiPhố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",7.85,"Phố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",31,3,4,5,Sổ hồng,10/24/2025
"Bán Nhà riêng tạiVũ Xuân Thiều, Phường Phúc Lợi, Quận Long Biên, Hà Nội",12.8,"Vũ Xuân Thiều, Phường Phúc Lợi, Quận Long Biên, Hà Nội",47,4,5,7,Giấy tờ không xác định,10/24/2025
"Bán Nhà riêng tạiPhường Ngọc Thụy, Quận Long Biên, Hà Nội",13,"Phường Ngọc Thụy, Quận Long Biên, Hà Nội",94,3,3,7,Sổ hồng,10/24/2025
"Bán Nhà riêng tạiPhường Long Biên, Quận Long Biên, Hà Nội",12.9,"Phường Long Biên, Quận Long Biên, Hà Nội",49,4,5,6,Giấy tờ không xác định,10/24/2025
"Bán Nhà riêng tạiPhường Ngọc Lâm, Quận Long Biên, Hà Nội",43.5,"Phường Ngọc Lâm, Quận Long Biên, Hà Nội",134,5,6,10,Sổ hồng,10/24/2025
"Bán Nhà riêng tạiĐường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",8.6,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",33,5,6,6,Sổ hồng,10/24/2025
"Bán Nhà riêng tạiĐàm Quang Trung, Phường Long Biên, Quận Long Biên, Hà Nội",6.15,"Đàm Quang Trung, Phường Long Biên, Quận Long Biên, Hà Nội",30,3,4,6,Giấy tờ không xác định,10/24/2025
"Bán Nhà riêng tạiĐường Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",6.7,"Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",24,3,4,5,Sổ hồng,10/24/2025
"Bán Nhà riêng tạiPhường Thạch Bàn, Quận Long Biên, Hà Nội",5.9,"Phường Thạch Bàn, Quận Long Biên, Hà Nội",39,3,4,5,Giấy tờ không xác định,10/24/2025
"Bán Nhà riêng tạiĐàm Quang Trung, Phường Long Biên, Quận Long Biên, Hà Nội",5.6,"Đàm Quang Trung, Phường Long Biên, Quận Long Biên, Hà Nội",32,3,4,5,Giấy tờ không xác định,10/24/2025
"Bán Nhà mặt phố tạiPhường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",38,"Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",32,5,6,10,Sổ hồng,10/23/2025
"Bán Nhà riêng tạiĐường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội",12.9,"Đường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội",60,6,5,6,Sổ hồng,10/23/2025
"Bán Nhà riêng tạiĐường Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",5.75,"Đường Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",30,3,4,5,Sổ hồng,10/23/2025
"Bán Nhà mặt phố tạiHàng Đường, Phường Hàng Đào, Quận Hoàn Kiếm, Hà Nội",29,"Hàng Đường, Phường Hàng Đào, Quận Hoàn Kiếm, Hà Nội",72,2,2,7,Sổ hồng,10/23/2025
"Bán Nhà riêng tạiPhường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",20.6,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",75,4,4,7,Sổ hồng,10/23/2025
"Bán Nhà biệt thự, liền kề tạiĐường Ngô Thì Nhậm, Phường La Khê, Quận Hà Đông, Hà Nội",17,"Đường Ngô Thì Nhậm, Phường La Khê, Quận Hà Đông, Hà Nội",50,5,5,6,Sổ hồng,10/24/2025
"Bán Nhà riêng tạiĐường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",6.7,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",25,4,4,4,Sổ hồng,10/23/2025
"Bán Nhà riêng tạiĐường 1, Phường Văn Quán, Quận Hà Đông, Hà Nội",9.8,"Đường 1, Phường Văn Quán, Quận Hà Đông, Hà Nội",34,3,3,5,Sổ hồng,10/23/2025
"Bán Nhà riêng tạiĐường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",8.6,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",32,5,6,5,Sổ hồng,10/22/2025
"Bán Nhà riêng tạiĐường Cự Lộc, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",7.7,"Đường Cự Lộc, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",35,3,3,6,Sổ hồng,10/22/2025
"Bán Nhà riêng tạivăn phú, hà đông, Phường Quang Trung, Quận Hà Đông, Hà Nội",11.3,"văn phú, hà đông, Phường Quang Trung, Quận Hà Đông, Hà Nội",34,4,4,5,Sổ hồng,10/23/2025
"Bán Nhà mặt phố tạiĐường Ngọc Lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội",29,"Đường Ngọc Lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội",60,4,3,8,Sổ hồng,10/23/2025
"Bán Nhà riêng tạiĐường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",8.3,"Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",72,4,4,4,Sổ hồng,10/22/2025
"Bán Nhà riêng tạiĐường Hoàng Cầu, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",5.8,"Đường Hoàng Cầu, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",22,3,1,5,Sổ hồng,10/22/2025
"Bán Nhà riêng tạiĐường Nguyễn Trãi, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",8.2,"Đường Nguyễn Trãi, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",42,4,4,6,Sổ hồng,10/22/2025
"Bán Nhà mặt phố tạiĐường Bế Văn Đàn, Phường Quang Trung, Quận Hà Đông, Hà Nội",6.4,"Đường Bế Văn Đàn, Phường Quang Trung, Quận Hà Đông, Hà Nội",21,4,4,5,Sổ hồng,10/23/2025
"Bán Nhà riêng tạiĐường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",12.8,"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",42,3,3,7,Sổ hồng,10/22/2025
"Bán Nhà riêng tạiLê Lợi, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",6.1,"Lê Lợi, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",34,2,2,5,Sổ hồng,10/22/2025
"Bán Nhà riêng tạiQuan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",7.2,"Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",25,3,3,6,Sổ hồng,10/22/2025
"Bán Nhà biệt thự, liền kề tạiĐường Đức Giang, Phường Việt Hưng, Quận Long Biên, Hà Nội",31.6,"Đường Đức Giang, Phường Việt Hưng, Quận Long Biên, Hà Nội",147,5,5,8,Sổ hồng,10/22/2025
"Bán Nhà riêng tạiAo Sen, Phường Mộ Lao, Quận Hà Đông, Hà Nội",2.5,"Ao Sen, Phường Mộ Lao, Quận Hà Đông, Hà Nội",60,2,2,5,Giấy tờ không xác định,10/22/2025
"Bán Nhà mặt phố tạiPhường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",55,"Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",62,5,5,5,Sổ hồng,10/22/2025
"Bán Nhà riêng tạiNguyễn Văn Trỗi, Phường Mộ Lao, Quận Hà Đông, Hà Nội",11.5,"Nguyễn Văn Trỗi, Phường Mộ Lao, Quận Hà Đông, Hà Nội",32,3,3,8,Sổ hồng,10/22/2025
"Bán Nhà riêng tạiĐường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",9.9,"Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",37,4,6,6,Sổ hồng,10/21/2025
"Bán Nhà riêng tạiLê trọng tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",19.7,"Lê trọng tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",57,5,5,5,Sổ hồng,10/21/2025
"Bán Nhà riêng tạiNguyễn Lam, Phường Phúc Đồng, Quận Long Biên, Hà Nội",13.2,"Nguyễn Lam, Phường Phúc Đồng, Quận Long Biên, Hà Nội",46,4,5,7,Sổ hồng,10/21/2025
"Bán Nhà riêng tạiĐường Khương Trung, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",6.98,"Đường Khương Trung, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",28,3,4,5,Sổ hồng,10/21/2025
"Bán Nhà riêng tạiĐường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội",12.9,"Đường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội",60,5,5,5,Sổ hồng,10/21/2025
"Bán Nhà mặt phố tạiPhố Bà Triệu , Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",26,"Phố Bà Triệu , Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",23,4,4,6,Sổ hồng,10/21/2025
"Bán Nhà riêng tạichiến thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội",6.5,"chiến thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội",22,3,3,5,Sổ hồng,10/21/2025
"Bán Nhà riêng tạiĐường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",6.9,"Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",42,4,4,5,Sổ hồng,10/21/2025
"Bán Nhà riêng tạiVõ Thị Sáu , Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",43,"Võ Thị Sáu , Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",136,4,4,10,Sổ hồng,10/19/2025
"Bán Nhà riêng tại19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội",7.85,"19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội",33,3,4,5,Sổ hồng,10/21/2025
"Bán Nhà mặt phố tạiNguyên Hồng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",13,"Nguyên Hồng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",58,6,4,4,Sổ hồng,10/20/2025
"Bán Nhà riêng tạiHoàng Hoa Thám, Phường Liễu Giai, Quận Ba Đình, Hà Nội",15,"Hoàng Hoa Thám, Phường Liễu Giai, Quận Ba Đình, Hà Nội",50,4,3,5,Sổ hồng,10/19/2025
"Bán Nhà mặt phố tạiĐường Giải Phóng, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",8.4,"Đường Giải Phóng, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",25,3,4,6,Sổ hồng,10/19/2025
"Bán Nhà mặt phố tạiĐường Bế Văn Đàn, Phường Quang Trung, Quận Hà Đông, Hà Nội",6.5,"Đường Bế Văn Đàn, Phường Quang Trung, Quận Hà Đông, Hà Nội",20,4,4,5,Sổ hồng,10/20/2025
"Bán Nhà mặt phố tạiĐường Giải Phóng, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",8.35,"Đường Giải Phóng, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",28,4,4,6,Sổ hồng,10/20/2025
"Bán Nhà riêng tạiPhường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",11.5,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",72,3,3,7,Sổ hồng,10/20/2025
"Bán Nhà riêng tạiPhố Hàng Cót , Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",6,"Phố Hàng Cót , Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",28,3,3,3,Sổ hồng,10/20/2025
"Bán Nhà riêng tạivăn phú, Phường Phú La, Quận Hà Đông, Hà Nội",6.8,"văn phú, Phường Phú La, Quận Hà Đông, Hà Nội",32,3,4,5,Sổ hồng,10/20/2025
"Bán Nhà biệt thự, liền kề tạiĐường Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",14,"Đường Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",50,5,5,7,Sổ hồng,10/20/2025
"Bán Nhà biệt thự, liền kề tạiHàng Bông, Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",25,"Hàng Bông, Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",98,2,2,7,Sổ hồng,10/18/2025
"Bán Nhà mặt phố tạiĐường Khương Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",7.4,"Đường Khương Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",22,3,5,5,Sổ hồng,10/18/2025
"Bán Nhà mặt phố tạiPhố Chân Cầm, Phường Hàng Trống, Quận Hoàn Kiếm, Hà Nội",21,"Phố Chân Cầm, Phường Hàng Trống, Quận Hoàn Kiếm, Hà Nội",30,2,2,7,Sổ hồng,10/18/2025
"Bán Nhà riêng tạimậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",7.4,"mậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",33,3,4,5,Sổ hồng,10/18/2025
"Bán Nhà riêng tạiĐường Kẻ Tạnh, Phường Phúc Lợi, Quận Long Biên, Hà Nội",5.95,"Đường Kẻ Tạnh, Phường Phúc Lợi, Quận Long Biên, Hà Nội",30,3,4,5,Sổ hồng,10/17/2025
"Bán Nhà mặt phố tạiĐường Cự Lộc, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",7.7,"Đường Cự Lộc, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",36,3,3,6,Sổ hồng,10/17/2025
"Bán Nhà riêng tạiPhúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",6.2,"Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",50,5,4,5,Giấy tờ không xác định,10/17/2025
"Bán Nhà riêng tạiĐường Vào Thanh Am, Phường Thượng Thanh, Quận Long Biên, Hà Nội",9.5,"Đường Vào Thanh Am, Phường Thượng Thanh, Quận Long Biên, Hà Nội",71,4,5,6,Giấy tờ không xác định,10/17/2025
"Bán Nhà riêng tạimậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",5.66,"mậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",33,4,3,5,Sổ hồng,10/17/2025
"Bán Nhà riêng tạiĐường Chính Kinh, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",6.5,"Đường Chính Kinh, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",28,3,4,5,Sổ hồng,10/17/2025
"Bán Nhà mặt phố tạiĐường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",16,"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",40,6,6,7,Sổ hồng,10/16/2025
"Bán Nhà biệt thự, liền kề tạiĐường Lý Sơn, Phường Thượng Thanh, Quận Long Biên, Hà Nội",23.5,"Đường Lý Sơn, Phường Thượng Thanh, Quận Long Biên, Hà Nội",90,5,5,6,Sổ hồng,10/16/2025
"Bán Nhà mặt phố tạiquang trung, Phường La Khê, Quận Hà Đông, Hà Nội",14,"quang trung, Phường La Khê, Quận Hà Đông, Hà Nội",70,3,4,5,Sổ hồng,10/16/2025
"Bán Nhà riêng tạiĐường Văn Khê, Phường La Khê, Quận Hà Đông, Hà Nội",17,"Đường Văn Khê, Phường La Khê, Quận Hà Đông, Hà Nội",50,7,6,7,Sổ hồng,10/15/2025
"Bán Nhà biệt thự, liền kề tạiĐường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",28.6,"Đường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",128,5,5,4,Sổ hồng,10/16/2025
